%  # Frequency [Hz]      	   # S1 [h*Hz^-1/2]   	           # S3 I [h*Hz^-1/2]              # S3 II [h*Hz^-1/2]             # S4 [h*Hz^-1/2]             %   # S5 N&W [h*Hz^-1/2]            # S5 [h*Hz^-1/2]
   3.4944989338687385e+01	   3.9764303900002499e-17	   7.6028618605772575e-17	   3.2930699312332394e-17	   1.3730714285928390e-17	   4.2247170119021389e-18	   6.5497596308383097e-18	
   3.5199989260867582e+01	   3.8140375926367431e-17	   7.3218865664090503e-17	   3.2969105187446784e-17	   9.1471744973552755e-18	   3.0507586270309971e-18	   5.2711833962602578e-18	
   3.5454989183047779e+01	   4.2198324878934897e-17	   6.9719264191575010e-17	   3.5246713084899008e-17	   4.9844383951006610e-18	   1.8706735962932499e-18	   4.3986578361746520e-18	
   3.5709989105227976e+01	   3.7951982836227376e-17	   6.4887993391082509e-17	   3.3100216170246954e-17	   4.5178973276241348e-18	   2.0525823887394040e-18	   4.1846980170143661e-18	
   3.5964989027408173e+01	   4.7700194169844167e-17	   6.1459781123432661e-17	   3.2405962611260399e-17	   4.1995465479298662e-18	   1.8697441995180968e-18	   4.3023893915093426e-18	
   3.6219988949588370e+01	   3.8422851393175797e-17	   6.6733625973481711e-17	   3.0896995009755947e-17	   3.6373276430522333e-18	   1.9336336762162718e-18	   4.2088137286548685e-18	
   3.6474988871768566e+01	   3.4621278282970783e-17	   5.9485091986912125e-17	   2.8761121332787013e-17	   4.2400917814398326e-18	   2.3907060069862066e-18	   6.6106511728908696e-18	
   3.6729988793948763e+01	   4.9923601413618212e-17	   5.7597108234433587e-17	   2.8691383551933354e-17	   5.4318289211971624e-18	   2.0611651753626533e-18	   8.5146313444334757e-18	
   3.6984988716128960e+01	   5.5807572116262219e-17	   5.2781006979598490e-17	   3.2220359318099654e-17	   7.4998678853064128e-18	   2.0697818337276558e-18	   5.5852864956489332e-18	
   3.7239988638309157e+01	   4.8789346609329847e-17	   5.6268320976356620e-17	   2.9191283409929678e-17	   5.9665329040176026e-18	   1.9321947411750846e-18	   4.7007009476328303e-18	
   3.7494988560489354e+01	   5.4150063079415682e-17	   5.5621322971348927e-17	   2.6774549212322185e-17	   3.7475591411992657e-18	   1.5251046224711218e-18	   4.8915927440360462e-18	
   3.7749988482669551e+01	   5.6145771761761378e-17	   5.6769041637591542e-17	   3.0515160060381445e-17	   3.4808353596300200e-18	   1.2716832841468323e-18	   4.2045240197916774e-18	
   3.8004988404849747e+01	   5.6138039063142250e-17	   6.0490755333453228e-17	   2.7991913278099604e-17	   3.0121581588426034e-18	   1.3403129105014387e-18	   4.4412944409462247e-18	
   3.8259988327029944e+01	   7.2230207092688784e-17	   5.9888674186065967e-17	   2.5936190990058299e-17	   3.3166609558176017e-18	   1.3672796382625288e-18	   4.9168060710961700e-18	
   3.8514988249210141e+01	   8.7519344636368191e-17	   5.1157118706893703e-17	   2.3904522632552125e-17	   2.9476578968330141e-18	   1.1023384875500063e-18	   4.2029194216139663e-18	
   3.8769988171390338e+01	   8.8091395918841160e-17	   5.4300192749060519e-17	   2.2198605455289128e-17	   3.1375948821569095e-18	   1.1492764650462609e-18	   3.0849621206026743e-18	
   3.9024988093570535e+01	   1.0198139292984835e-16	   6.1640635059790996e-17	   2.6696596654914788e-17	   3.0526216050949157e-18	   1.2884916392288644e-18	   2.5082469580078937e-18	
   3.9279988015750732e+01	   8.6468713929622766e-17	   5.1105734322020044e-17	   2.6911591984725069e-17	   2.8678411955613951e-18	   1.1025066809033044e-18	   2.0207422545524744e-18	
   3.9534987937930929e+01	   8.5669196313743194e-17	   4.5956043387369451e-17	   2.4107798385591976e-17	   2.8951089746413016e-18	   1.1676638542798837e-18	   1.9204402171257057e-18	
   3.9789987860111125e+01	   8.0316866096825178e-17	   4.3890658987161554e-17	   2.4955686396145351e-17	   3.4602801914579947e-18	   1.1399010384249223e-18	   1.7084228881553914e-18	
   4.0044987782291322e+01	   6.0924567188429330e-17	   4.6427749355360003e-17	   2.4651017886400433e-17	   3.0455633511623904e-18	   1.0215629817417107e-18	   1.6609727256002241e-18	
   4.0299987704471519e+01	   5.7683805651709931e-17	   4.2852755886728400e-17	   2.4102304330362365e-17	   2.4765598052184480e-18	   1.2074690745344239e-18	   1.4123559613275168e-18	
   4.0554987626651716e+01	   7.0064116401060019e-17	   4.3942460752705678e-17	   2.3037948403009242e-17	   2.3220086882622260e-18	   1.1281110377725481e-18	   1.4385445956525436e-18	
   4.0809987548831913e+01	   6.9832357474818068e-17	   4.5840732703916637e-17	   2.1398230702677132e-17	   2.7345320977677437e-18	   9.7271834890376666e-19	   1.2765885128873217e-18	
   4.1064987471012110e+01	   5.9011587066168355e-17	   3.7536973735897144e-17	   1.6654641789076305e-17	   3.0535007047845355e-18	   9.6507883409333954e-19	   1.1635056951955914e-18	
   4.1319987393192307e+01	   4.9334985504191346e-17	   3.8323404812647713e-17	   1.6777705365211798e-17	   2.8252079961462147e-18	   8.9396465079310090e-19	   1.1355793594594960e-18	
   4.1574987315372503e+01	   5.3458507004463773e-17	   4.2423069943450540e-17	   1.8975605805138062e-17	   2.3461293569833871e-18	   9.6884193925102088e-19	   1.1176293327144572e-18	
   4.1829987237552700e+01	   5.7277482197490480e-17	   3.9040155707621327e-17	   1.8712208494670558e-17	   2.4072367708183882e-18	   1.0435764102172021e-18	   1.1681592379934526e-18	
   4.2084987159732897e+01	   5.8379540451189607e-17	   4.1127929868754800e-17	   1.9776682762115180e-17	   2.3932341746342617e-18	   9.0466624212507545e-19	   1.3169760930387405e-18	
   4.2339987081913094e+01	   5.3741211159474418e-17	   4.4290245270879809e-17	   1.8449585556983017e-17	   2.7054241766864498e-18	   8.3343105991698502e-19	   1.3432621869283377e-18	
   4.2594987004093291e+01	   5.7761810053737977e-17	   4.1168724102631265e-17	   1.7433760172661461e-17	   7.9663666526985848e-18	   1.0351821704507302e-18	   1.3028417140422945e-18	
   4.2849986926273488e+01	   6.5223948479427865e-17	   3.7876718978968577e-17	   2.0070605913752348e-17	   4.5302644261248485e-17	   9.1929289220519213e-19	   1.0245809067909707e-18	
   4.3104986848453684e+01	   6.1060466467092613e-17	   3.4035690718117634e-17	   1.7046902184542534e-17	   4.9394044683839955e-17	   8.1960876761595082e-19	   1.0457972450275717e-18	
   4.3359986770633881e+01	   5.8675590639331117e-17	   3.5703612832059550e-17	   1.3731519256247177e-17	   1.1454428845006476e-17	   8.7556360959966022e-19	   9.9459419604210610e-19	
   4.3614986692814078e+01	   5.6602429379627388e-17	   3.6671734763546193e-17	   1.1030516317458687e-17	   3.3161715810960568e-18	   7.7566430868216584e-19	   1.0749315135178401e-18	
   4.3869986614994275e+01	   6.4216537865320345e-17	   3.6060796603905139e-17	   1.6473599625047005e-17	   2.3494120984742898e-18	   7.9167804501792089e-19	   1.0812233576966902e-18	
   4.4124986537174472e+01	   5.7138020146030259e-17	   4.1616689111240267e-17	   1.7832733373149565e-17	   2.3579287517464701e-18	   8.3776009799000070e-19	   8.4810965509287268e-19	
   4.4379986459354669e+01	   6.7005556108366991e-17	   5.5502865657995609e-17	   1.8579338735653982e-17	   2.6513677236955575e-18	   7.6210494472698834e-19	   7.5672960876289974e-19	
   4.4634986381534866e+01	   9.5559239090850793e-17	   8.9401216365652073e-17	   1.9493864673867554e-17	   2.7755839518855929e-18	   7.7737202618464799e-19	   8.1635515245778783e-19	
   4.4889986303715062e+01	   9.7538053801886484e-17	   1.1714393216487786e-16	   2.2507916172634405e-17	   3.0595815947911692e-18	   8.4719425400320931e-19	   8.3760698634521469e-19	
   4.5144986225895259e+01	   8.4610652515939577e-17	   1.3212250164737922e-16	   1.8713105946508155e-17	   3.6639460228317378e-18	   7.5744047609049174e-19	   7.6925288591962384e-19	
   4.5399986148075456e+01	   7.9898420108917128e-17	   1.2062323236997880e-16	   1.9173859170861577e-17	   3.7923367065483546e-18	   8.5409491976645087e-19	   8.1435938991344013e-19	
   4.5654986070255653e+01	   9.9910145973474391e-17	   4.5423959129568309e-17	   1.8928661415374693e-17	   5.2982528771316958e-18	   6.7246354519506990e-19	   7.8929108931008800e-19	
   4.5909985992435850e+01	   1.1008684287940384e-16	   2.9911010513643290e-17	   1.3800242629129367e-17	   8.5287101547475339e-18	   8.0869281838301814e-19	   6.8545686253450182e-19	
   4.6164985914616047e+01	   1.0848725595608955e-16	   3.1459869783560205e-17	   1.2608264618818959e-17	   7.4838694267889681e-18	   8.4803094331865214e-19	   7.2753187229545733e-19	
   4.6419985836796243e+01	   1.2614853559278527e-16	   2.9122766097824060e-17	   1.3799865646753992e-17	   4.6617116249059887e-18	   6.5396665992970063e-19	   8.0117122100557997e-19	
   4.6674985758976440e+01	   1.6215094449932158e-16	   2.4430404449243045e-17	   1.5479579482512666e-17	   3.1812133940464625e-18	   5.8102577032831476e-19	   7.3770670829230351e-19	
   4.6929985681156637e+01	   1.8343240792302046e-16	   2.9962993457489878e-17	   1.3520415708272921e-17	   2.7294271990174178e-18	   8.2195961288173834e-19	   7.3706934238908119e-19	
   4.7184985603336834e+01	   2.4146509015461580e-16	   2.9324746822117739e-17	   9.7638959138874303e-18	   4.6091795152536973e-18	   9.6718842620796373e-19	   6.1680002660503600e-19	
   4.7439985525517031e+01	   2.6579038189274134e-16	   2.4818011665642188e-17	   1.2598878311224352e-17	   6.6725112711044482e-18	   9.7884594323447293e-19	   1.1219000169838742e-18	
   4.7694985447697228e+01	   2.5032394197321138e-16	   2.5058040492952548e-17	   1.3733938729254207e-17	   5.1389530143343946e-18	   9.5947638746531440e-19	   1.0601618258917850e-18	
